difficulty,proficiency_group,first_error,sequence,sequence_length,resolved,n_pairs,proportion_pct
C,G5,TLE,TLE→TLE→RE→RE→RE→RE→TLE→TLE→TLE→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→TLE→WA→TLE→WA→TLE→WA→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→WA→TLE→TLE→AC,23,true,1,0.01
C,G5,TLE,TLE→WA→CE→WA→WA→WA→WA→WA→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→WA→TLE→CE→WA→WA→WA→WA→WA→CE→TLE→WA→WA→WA→WA→WA→WA,17,false,1,0.01
C,G5,TLE,TLE→WA→WA→WA→TLE→WA→WA→WA→WA→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→CE→WA→WA→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→RE→TLE→RE→TLE→RE→TLE→TLE→TLE→RE→RE→AC,13,true,1,0.01
C,G5,TLE,TLE→TLE→RE→TLE→TLE→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→WA→WA→CE→WA→WA→TLE→WA→WA→WA→WA→WA→AC,18,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→TLE→RE→RE→RE→RE→RE→AC,11,true,1,0.01
C,G5,TLE,TLE→CE→CE→CE→CE→TLE,6,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→CE→WA→WA→RE→TLE→WA→WA→TLE→TLE→AC,14,true,1,0.01
C,G5,TLE,TLE→TLE→CE→TLE→TLE→TLE→TLE→AC,8,true,1,0.01
C,G5,TLE,TLE→WA→WA→RE→WA,5,false,1,0.01
C,G5,TLE,TLE→WA→WA→WA→RE→RE→RE,7,false,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→RE→RE→RE→RE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→WA→TLE→WA→WA→WA→WA→TLE→TLE→TLE→TLE→TLE→AC,13,true,1,0.01
C,G5,TLE,TLE→WA→CE→TLE→AC,5,true,1,0.01
C,G5,TLE,TLE→TLE→RE→RE→RE→RE→RE→RE,8,false,1,0.01
C,G5,TLE,TLE→WA→CE→WA→CE→WA→CE→AC,8,true,1,0.01
C,G5,TLE,TLE→WA→TLE→RE→TLE→WA→RE→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→TLE→RE→WA→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→RE→WA→WA→TLE→AC,6,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→WA→TLE→TLE→RE→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→WA→TLE→RE→TLE→WA→WA→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→WA→RE→WA→TLE→TLE→TLE→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→CE→TLE→WA→AC,6,true,1,0.01
C,G5,TLE,TLE→RE→WA→WA→WA→TLE→RE→AC,8,true,1,0.01
C,G5,TLE,TLE→WA→WA→TLE→RE→RE→TLE→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→WA→TLE→RE→TLE→TLE→AC,7,true,1,0.01
C,G5,TLE,TLE→CE→CE→WA→TLE→TLE→CE→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→RE→WA→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→CE→CE→CE→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→CE→WA→WA→CE→WA→WA→WA→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→RE→RE→RE→TLE→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→RE→WA→TLE→AC,6,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→WA→TLE→TLE,7,false,1,0.01
C,G5,TLE,TLE→RE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→RE→WA→WA→TLE→TLE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→WA→CE→WA→TLE→WA→WA→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→WA→WA,7,false,1,0.01
C,G5,TLE,TLE→TLE→RE→CE→RE→AC,6,true,1,0.01
C,G5,TLE,TLE→TLE→CE→TLE→RE→RE→RE→RE→AC,9,true,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→WA,5,false,1,0.01
C,G5,TLE,TLE→RE→RE→RE→RE→RE→RE→RE→WA→WA→TLE→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→RE→RE→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→TLE→WA→WA→CE→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→WA→TLE→RE→TLE,5,false,1,0.01
C,G5,TLE,TLE→TLE→WA→CE→TLE→AC,6,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→RE→RE,6,false,1,0.01
C,G5,TLE,TLE→WA→WA→TLE→TLE→TLE→TLE→RE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→TLE→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→RE→RE→RE→RE→RE→TLE→RE→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→CE→RE→CE→AC,6,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→RE→RE→RE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→WA→WA→TLE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→RE→WA→TLE→AC,8,true,1,0.01
C,G5,TLE,TLE→WA→CE→WA→WA→WA→WA,7,false,1,0.01
C,G5,TLE,TLE→TLE→WA→CE→CE→WA→WA→WA→CE→WA→WA→WA→CE→WA→CE→WA→CE→WA→RE→WA→WA→CE→AC,23,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→WA→WA→WA→WA→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→RE→TLE→WA→TLE→TLE→RE→AC,8,true,1,0.01
C,G5,TLE,TLE→WA→WA→CE→CE→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→RE→RE→RE→RE→CE→RE→AC,9,true,1,0.01
C,G5,TLE,TLE→RE→TLE→WA→WA→RE→WA→WA→WA→WA→TLE,11,false,1,0.01
C,G5,TLE,TLE→WA→TLE→RE→TLE→TLE→TLE→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→CE→TLE→WA→RE→WA→WA→WA→TLE→TLE→TLE→TLE→TLE→TLE→TLE→RE→WA→WA→AC,20,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→TLE→TLE→RE→TLE→WA→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→CE→CE→CE→WA→WA→WA→WA→WA→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→CE→CE→WA→WA→AC,6,true,1,0.01
C,G5,TLE,TLE→WA→RE→RE→RE→RE→RE→AC,8,true,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→WA→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→RE→TLE→RE→RE→TLE→RE→RE→WA→RE→AC,11,true,1,0.01
C,G5,TLE,TLE→RE→RE→RE→RE→RE→TLE→RE→RE→RE→RE→RE→RE→RE→TLE→TLE→TLE,17,false,1,0.01
C,G5,TLE,TLE→WA→TLE→CE→CE→AC,6,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→WA→WA→WA→WA→RE→WA→WA→WA→CE→WA→WA→WA→WA→WA→WA→AC,22,true,1,0.01
C,G5,TLE,TLE→WA→WA→RE→RE→RE→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→Other→TLE→TLE→TLE→AC,6,true,1,0.01
C,G5,TLE,TLE→TLE→RE→WA→RE→AC,6,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→TLE→TLE→TLE,8,false,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→TLE→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→RE→RE→WA→TLE→TLE→WA→TLE→TLE→WA→WA→WA→WA→AC,14,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→RE→TLE→WA→TLE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→WA→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→RE→RE→RE→RE→WA→WA→RE→RE→AC,14,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→TLE→WA→RE→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→RE→WA→TLE→TLE→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→TLE→RE→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→WA,6,false,1,0.01
C,G5,TLE,TLE→TLE→CE→TLE→TLE,5,false,1,0.01
C,G5,TLE,TLE→WA→WA→TLE→TLE→RE→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→RE→RE→WA,5,false,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→TLE→CE→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→WA→RE→RE→TLE→WA→RE→AC,8,true,1,0.01
C,G5,TLE,TLE→RE→TLE→WA→WA→WA→WA→RE→RE→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→TLE→WA→TLE→TLE→WA,11,false,1,0.01
C,G5,TLE,TLE→CE→TLE→RE→WA→WA→WA→TLE,8,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→WA→TLE→TLE→TLE→TLE→RE→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→WA→RE→WA→TLE→TLE,7,false,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→RE,5,false,1,0.01
C,G5,TLE,TLE→RE→TLE→TLE→TLE,5,false,1,0.01
C,G5,TLE,TLE→RE→RE→TLE→WA→WA→WA→WA→WA→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→WA→WA→CE,4,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→TLE→TLE→TLE→TLE→CE→CE→WA→TLE→TLE→TLE→AC,16,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→WA→WA→WA→WA→WA,10,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→CE→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→TLE→TLE→WA→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→RE→TLE→TLE→RE→RE→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→RE→RE→AC,11,true,1,0.01
C,G5,TLE,TLE→RE→RE→TLE→WA→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→WA→TLE→WA→TLE→CE→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→RE→WA→TLE→TLE→RE→RE→TLE,11,false,1,0.01
C,G5,TLE,TLE→WA→WA→WA→RE→RE→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→TLE→WA→WA→CE→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→CE→CE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→WA→RE→TLE→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→RE→TLE→TLE→TLE→RE→RE→TLE→TLE→WA→WA→WA→WA→TLE→TLE→WA→TLE→RE→RE→AC,20,true,1,0.01
C,G5,TLE,TLE→WA→WA→TLE→TLE→TLE→WA→WA→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→TLE→WA→WA→TLE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→CE→TLE→TLE→TLE→RE→WA→WA→CE→CE→CE→WA→WA→WA→CE→WA→RE→WA→WA→WA→AC,23,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→CE→TLE→CE→CE→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→WA→CE→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→CE→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→WA→WA→WA→TLE→TLE→TLE→TLE→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→RE→RE→WA→WA,6,false,1,0.01
C,G5,TLE,TLE→WA→WA→TLE→WA→CE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→RE→WA→WA→WA→TLE→AC,8,true,1,0.01
C,G5,TLE,TLE→RE→RE→TLE→TLE→RE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→RE→TLE→TLE→RE→TLE,7,false,1,0.01
C,G5,TLE,TLE→TLE→RE→RE→WA→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→TLE→WA→TLE→TLE→TLE→TLE→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→WA→RE→WA→WA→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→CE→CE→CE→CE→CE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→RE→TLE→WA→RE→RE→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→TLE→WA→WA→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→RE→WA→TLE→RE→AC,6,true,1,0.01
C,G5,TLE,TLE→WA→RE→RE→RE→RE→RE→TLE→AC,9,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→RE→WA→WA→WA→WA→WA,11,false,1,0.01
C,G5,TLE,TLE→WA→TLE→RE→WA→TLE→TLE→WA→TLE→TLE→WA→WA→WA→WA→AC,15,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→RE→RE→RE→AC,9,true,1,0.01
C,G5,TLE,TLE→RE→WA→RE→RE→RE→RE→RE→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→WA→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→CE→TLE→CE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→TLE→WA→RE→WA→WA→WA→WA→WA→WA→WA→WA→TLE→RE→WA→AC,19,true,1,0.01
C,G5,TLE,TLE→RE→TLE→TLE→TLE→TLE→TLE→TLE→WA→RE→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→WA→TLE→TLE→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→CE→TLE→WA→AC,15,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→WA→WA→TLE→TLE,8,false,1,0.01
C,G5,TLE,TLE→CE→RE→RE→CE,5,false,1,0.01
C,G5,TLE,TLE→TLE→RE→RE→TLE→WA→TLE→TLE→TLE→TLE→TLE,11,false,1,0.01
C,G5,TLE,TLE→CE→TLE→WA→TLE→WA→WA,7,false,1,0.01
C,G5,TLE,TLE→WA→WA→RE→RE→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→RE→TLE→TLE→TLE→RE→RE→RE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→WA→TLE→WA→TLE→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→TLE→TLE→WA→TLE,8,false,1,0.01
C,G5,TLE,TLE→RE→WA→TLE→TLE→WA→WA→TLE→TLE→WA→RE→TLE→WA→TLE→TLE→TLE→TLE→TLE→TLE→AC,20,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→RE→WA→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→RE→RE→RE→RE→RE→RE→RE→RE→RE→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→WA→RE→WA→WA→WA→RE,7,false,1,0.01
C,G5,TLE,TLE→WA→WA→WA→CE→CE→WA,7,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→CE→RE,6,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→TLE→TLE→WA→TLE→TLE→TLE→AC,12,true,1,0.01
C,G5,TLE,TLE→WA→RE→RE→RE→RE→RE→RE→CE→RE→RE→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→TLE→TLE→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→RE→TLE→WA→TLE→WA→WA→WA→TLE→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→WA→TLE→WA→WA→RE→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→WA→WA→WA→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→RE→RE→CE→CE→TLE→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→RE→RE→WA→WA→TLE→WA→AC,9,true,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→TLE→WA→WA→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→Other→AC,4,true,1,0.01
C,G5,TLE,TLE→WA→CE→WA,4,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→WA→TLE→TLE→WA→CE→WA→WA→WA→AC,13,true,1,0.01
C,G5,TLE,TLE→WA→CE→WA→TLE→RE→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→RE→RE→TLE→RE→RE→RE→TLE→TLE→AC,14,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA,17,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE,10,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→RE→RE→RE→TLE→TLE→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→CE→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→RE→TLE→TLE→TLE→TLE→TLE→RE→TLE,9,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→RE→TLE→TLE→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→RE→TLE→RE,5,false,1,0.01
C,G5,TLE,TLE→RE→WA→RE,4,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→RE→RE→TLE→TLE→AC,9,true,1,0.01
C,G5,TLE,TLE→CE→CE→CE→AC,5,true,1,0.01
C,G5,TLE,TLE→WA→WA→TLE→WA→WA→WA→WA,8,false,1,0.01
C,G5,TLE,TLE→TLE→CE→CE→CE→CE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→WA→WA→WA→WA→WA→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→CE→CE→AC,6,true,1,0.01
C,G5,TLE,TLE→WA→WA→RE→WA→RE→RE→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→RE→RE→CE→TLE→WA,8,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→TLE→WA→WA→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→WA→WA→TLE→TLE→TLE→RE→RE→AC,9,true,1,0.01
C,G5,TLE,TLE→WA→WA→TLE→TLE→WA→TLE→WA→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→WA→TLE→WA→WA→WA→WA→RE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→RE→RE→AC,7,true,1,0.01
C,G5,TLE,TLE→RE→RE→RE→WA→WA→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→TLE,6,false,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→WA→AC,21,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→CE→CE→RE→RE→RE→RE→RE→RE→RE→RE→RE→RE→CE→RE→CE→RE→RE→RE→RE→RE→RE→RE→AC,26,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→CE→WA→CE→WA,10,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→CE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→WA→TLE→TLE→RE→RE→AC,18,true,1,0.01
C,G5,TLE,TLE→WA→WA→RE→RE→RE→RE→RE→RE→CE,10,false,1,0.01
C,G5,TLE,TLE→RE→CE→TLE→WA→WA→WA,7,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→WA→WA→WA→WA→TLE→AC,11,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→TLE→TLE→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→WA→RE→RE→AC,6,true,1,0.01
C,G5,TLE,TLE→CE→WA→CE→WA→AC,6,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→WA→WA→RE→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→RE→RE→WA→WA→WA→WA→WA→RE→WA→WA→WA→RE→RE→WA→WA→RE→RE,18,false,1,0.01
C,G5,TLE,TLE→CE→TLE→Other→AC,5,true,1,0.01
C,G5,TLE,TLE→TLE→WA→CE→TLE→TLE→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→WA→TLE→WA,7,false,1,0.01
C,G5,TLE,TLE→WA→TLE→WA→WA→TLE→TLE→WA→AC,9,true,1,0.01
C,G5,TLE,TLE→RE→WA→TLE→TLE→RE→RE,7,false,1,0.01
C,G5,TLE,TLE→RE→WA→TLE→RE→WA,6,false,1,0.01
C,G5,TLE,TLE→CE→CE→CE→CE→TLE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→WA→WA→RE→WA→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→WA→WA→WA→WA→WA,11,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→WA→WA→WA→TLE→TLE→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→RE→TLE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→CE→TLE→TLE→TLE→WA→WA→WA→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→CE→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→WA→CE→WA→WA→WA→WA→WA→RE→RE→AC,12,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→TLE→RE→RE→RE→RE→RE→RE→TLE→TLE→TLE→WA→AC,20,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→RE→TLE→TLE→WA→WA→AC,12,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→TLE→WA→WA→WA→WA,9,false,1,0.01
C,G5,TLE,TLE→WA→CE→WA→WA→CE→WA→WA→CE→WA→WA→CE→RE→AC,14,true,1,0.01
C,G5,TLE,TLE→WA→TLE→RE→WA→AC,6,true,1,0.01
C,G5,TLE,TLE→WA→TLE→WA→WA→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→WA→WA→WA→WA→WA→WA,10,false,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→WA,6,false,1,0.01
C,G5,TLE,TLE→TLE→RE→RE→TLE→RE→TLE→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→RE→WA→WA→RE→WA→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→WA→WA→RE→WA→WA→WA→RE→RE→WA→WA→WA→WA→WA→WA→WA→RE→RE→WA→RE→AC,24,true,1,0.01
C,G5,TLE,TLE→WA→WA→RE→RE→WA→WA→WA→RE→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→TLE→TLE→TLE→TLE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→TLE→WA→AC,8,true,1,0.01
C,G5,TLE,TLE→RE→WA→WA→TLE→WA→WA→RE→RE→RE→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→WA→RE→CE→RE→CE→RE→RE→AC,10,true,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→RE→RE→RE→RE→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→WA→TLE→RE→RE→RE→RE→AC,13,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→RE→TLE→TLE→TLE→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→RE→TLE→TLE→TLE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→CE,5,false,1,0.01
C,G5,TLE,TLE→WA→WA→WA→WA→WA→RE→AC,8,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→WA→TLE→WA→WA→TLE→WA→WA→WA→WA→TLE→TLE→TLE→TLE→WA→WA→AC,20,true,1,0.01
C,G5,TLE,TLE→TLE→CE→RE→AC,5,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→RE→TLE→WA→CE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→CE→RE→RE→TLE→AC,7,true,1,0.01
C,G5,TLE,TLE→RE→TLE→TLE→WA→RE→AC,7,true,1,0.01
C,G5,TLE,TLE→WA→TLE→WA→TLE→TLE→AC,7,true,1,0.01
C,G5,TLE,TLE→CE→WA→WA→RE→AC,6,true,1,0.01
C,G5,TLE,TLE→CE→TLE→TLE→TLE,5,false,1,0.01
C,G5,TLE,TLE→RE→WA→RE→RE→WA→WA→WA→WA→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→WA→CE→WA→WA→WA→WA→WA→WA→AC,10,true,1,0.01
C,G5,TLE,TLE→RE→TLE→TLE→TLE→CE→TLE→TLE→WA→TLE→TLE→WA→TLE→TLE,14,false,1,0.01
C,G5,TLE,TLE→WA→RE→WA→WA→WA→RE→Other→AC,9,true,1,0.01
C,G5,TLE,TLE→WA→WA→RE→TLE→TLE→TLE→WA→TLE→TLE→WA→WA→WA→TLE→TLE→AC,16,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→WA→TLE→TLE→TLE,7,false,1,0.01
C,G5,TLE,TLE→WA→RE→WA→WA,5,false,1,0.01
C,G5,TLE,TLE→TLE→WA→TLE→WA→TLE→TLE→TLE→TLE→AC,10,true,1,0.01
C,G5,TLE,TLE→TLE→RE→RE→TLE→RE→AC,7,true,1,0.01
C,G5,TLE,TLE→TLE→WA→WA→WA→TLE→WA→TLE→AC,9,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→TLE→WA→TLE→TLE→TLE→TLE→TLE→TLE→RE→AC,15,true,1,0.01
C,G5,TLE,TLE→WA→TLE→TLE→CE→WA→CE→WA→WA→WA→AC,11,true,1,0.01
C,G5,TLE,TLE→TLE→RE→TLE→WA→TLE→TLE→AC,8,true,1,0.01
C,G5,TLE,TLE→CE→TLE→TLE→RE→AC,6,true,1,0.01
C,G5,TLE,TLE→TLE→TLE→TLE→TLE→WA→WA→CE→CE→CE→RE→TLE→TLE→AC,14,true,1,0.01
